Datetime,AEP,DAYTON,DOM,DUQ,PJME,PJMW,PJM_HOURLY_EST
2006-06-26T16:00:00Z,18655,2807,13528,2053,43101,6487,18655
2006-06-26T17:00:00Z,18475,2797,13268,2054,42713,6455,18475
2006-06-26T18:00:00Z,18178,2754,13256,2047,42330,6423,18178
2006-06-26T19:00:00Z,17992,2699,13194,1985,41610,6333,17992
2006-06-26T20:00:00Z,17656,2648,12941,1943,41011,6222,17656
2006-06-26T21:00:00Z,17503,2585,12808,1952,40795,6192,17503
2006-06-26T22:00:00Z,17667,2595,12537,1952,40061,6215,17667
2006-06-26T23:00:00Z,16856,2497,11611,1825,37337,5809,16856
2006-06-27T00:00:00Z,15455,2243,10475,1693,34166,5303,15455
2006-06-27T01:00:00Z,14320,2069,9623,1566,31592,4948,14320
2006-06-27T02:00:00Z,13555,1890,9111,1484,29985,4684,13555
2006-06-27T03:00:00Z,13117,1813,8750,1460,29044,4546,13117
2006-06-27T04:00:00Z,12919,1748,8683,1438,28698,4465,12919
2006-06-27T05:00:00Z,12824,1751,8812,1452,29072,4520,12824
2006-06-27T06:00:00Z,13359,1834,9311,1535,30609,4801,13359
2006-06-27T07:00:00Z,14234,1973,10144,1657,33389,5127,14234
2006-06-27T08:00:00Z,15420,2130,11016,1766,36478,5529,15420
2006-06-27T09:00:00Z,16038,2266,11724,1847,38621,5803,16038
2006-06-27T10:00:00Z,16727,2402,12333,1916,40383,6051,16727
2006-06-27T11:00:00Z,17625,2529,13049,1969,41939,6192,17625
2006-06-27T12:00:00Z,18292,2627,13566,2003,43219,6313,18292
2006-06-27T13:00:00Z,18831,2729,13760,2011,43991,6312,18831
2006-06-27T14:00:00Z,19190,2815,13737,2006,44420,6287,19190
2006-06-27T15:00:00Z,19384,2879,13557,2002,44565,6231,19384
2006-06-27T16:00:00Z,19589,2898,13429,1992,44482,6142,19589
2006-06-27T17:00:00Z,19530,2923,13332,1986,44455,6138,19530
2006-06-27T18:00:00Z,19405,2913,13182,1972,43982,6125,19405
2006-06-27T19:00:00Z,19101,2860,12961,1910,42771,6094,19101
2006-06-27T20:00:00Z,18704,2783,12721,1861,41821,5996,18704
2006-06-27T21:00:00Z,18143,2685,12619,1834,41570,6017,18143
2006-06-27T22:00:00Z,18202,2661,12304,1859,40731,5972,18202
2006-06-27T23:00:00Z,17289,2523,11394,1735,37657,5602,17289
2006-06-28T00:00:00Z,15696,2286,10354,1604,34599,5122,15696
2006-06-28T01:00:00Z,14485,2089,9548,1495,31943,4741,14485
2006-06-28T02:00:00Z,13760,1940,9079,1418,30284,4522,13760
2006-06-28T03:00:00Z,13118,1850,8779,1367,29178,4390,13118
2006-06-28T04:00:00Z,12812,1786,8599,1360,28586,4334,12812
2006-06-28T05:00:00Z,12871,1789,8655,1365,28752,4383,12871
2006-06-28T06:00:00Z,13277,1874,9202,1428,30350,4608,13277
2006-06-28T07:00:00Z,13994,2007,10023,1526,32801,4846,13994
2006-06-28T08:00:00Z,15150,2167,10916,1659,35834,5273,15150
2006-06-28T09:00:00Z,15987,2313,11679,1785,38265,5621,15987
2006-06-28T10:00:00Z,17083,2462,12334,1915,40512,5920,17083
2006-06-28T11:00:00Z,18028,2579,13236,2043,42701,6227,18028
2006-06-28T12:00:00Z,18647,2657,14025,2126,44518,6489,18647
2006-06-28T13:00:00Z,19081,2737,14545,2178,46033,6678,19081
2006-06-28T14:00:00Z,19610,2801,15185,2225,47318,6859,19610
2006-06-28T15:00:00Z,19518,2840,15624,2284,48476,6949,19518
2006-06-28T16:00:00Z,19512,2855,15965,2293,49267,7039,19512
2006-06-28T17:00:00Z,19457,2885,16220,2287,49891,7066,19457
2006-06-28T18:00:00Z,19185,2867,16120,2242,50052,6941,19185
2006-06-28T19:00:00Z,18651,2756,15574,2172,48698,6756,18651
2006-06-28T20:00:00Z,18167,2588,14920,2089,46830,6499,18167
2006-06-28T21:00:00Z,17544,2469,14487,2030,45672,6329,17544
2006-06-28T22:00:00Z,17463,2396,14012,1977,44813,6263,17463
2006-06-28T23:00:00Z,16531,2252,12714,1837,41270,5811,16531
2006-06-29T00:00:00Z,15119,2051,11281,1681,37279,5281,15119
2006-06-29T01:00:00Z,13882,1875,10220,1542,33925,4851,13882
2006-06-29T02:00:00Z,13062,1750,9486,1428,31743,4551,13062
2006-06-29T03:00:00Z,12665,1698,9107,1395,30332,4360,12665
2006-06-29T04:00:00Z,12425,1649,8790,1359,29444,4210,12425
2006-06-29T05:00:00Z,12397,1666,8771,1355,29194,4220,12397
2006-06-29T06:00:00Z,12979,1753,9234,1401,30430,4452,12979
2006-06-29T07:00:00Z,13721,1885,9902,1493,32745,4754,13721
2006-06-29T08:00:00Z,14767,2051,10812,1622,35802,5163,14767
2006-06-29T09:00:00Z,15571,2190,11625,1734,38473,5453,15571
2006-06-29T10:00:00Z,16222,2288,12497,1817,41073,5736,16222
2006-06-29T11:00:00Z,16895,2379,13385,1912,43490,5964,16895
2006-06-29T12:00:00Z,17442,2429,14182,1978,45368,6199,17442
2006-06-29T13:00:00Z,17936,2496,14825,2001,46880,6381,17936
2006-06-29T14:00:00Z,18187,2542,15278,2034,48120,6407,18187
2006-06-29T15:00:00Z,18409,2571,15584,1987,48705,6459,18409
2006-06-29T16:00:00Z,18489,2582,15778,1967,48988,6445,18489
2006-06-29T17:00:00Z,18555,2607,15674,1984,49175,6412,18555
2006-06-29T18:00:00Z,18589,2594,15213,1987,48307,6397,18589
2006-06-29T19:00:00Z,18226,2548,14649,1927,46289,6312,18226
2006-06-29T20:00:00Z,17661,2483,13915,1856,44051,6149,17661
2006-06-29T21:00:00Z,17110,2403,13351,1802,42867,5967,17110
2006-06-29T22:00:00Z,17056,2413,12974,1795,41984,5944,17056
2006-06-29T23:00:00Z,16467,2306,11941,1677,38341,5527,16467
2006-06-30T00:00:00Z,14986,2076,10595,1544,34405,5006,14986
2006-06-30T01:00:00Z,13712,1882,9566,1425,31028,4593,13712
2006-06-30T02:00:00Z,12842,1764,8846,1356,28882,4308,12842
2006-06-30T03:00:00Z,12302,1673,8443,1311,27447,4144,12302
2006-06-30T04:00:00Z,12101,1619,8180,1290,26572,4076,12101
2006-06-30T05:00:00Z,12135,1629,8114,1306,26524,4065,12135
2006-06-30T06:00:00Z,12572,1708,8524,1358,27518,4275,12572
2006-06-30T07:00:00Z,13201,1818,9188,1446,29596,4511,13201
2006-06-30T08:00:00Z,14199,1971,10077,1552,32770,4867,14199
2006-06-30T09:00:00Z,15072,2119,10965,1673,35318,5232,15072
2006-06-30T10:00:00Z,15804,2245,11633,1783,37214,5462,15804
2006-06-30T11:00:00Z,16672,2341,12382,1885,38893,5724,16672
2006-06-30T12:00:00Z,17099,2388,12810,1939,40014,5891,17099
2006-06-30T13:00:00Z,17471,2445,13230,1964,40749,5931,17471
2006-06-30T14:00:00Z,17901,2490,13639,1987,41652,6073,17901
2006-06-30T15:00:00Z,18079,2543,14010,2025,42421,6172,18079
2006-06-30T16:00:00Z,18340,2568,14302,2031,43007,6230,18340
2006-06-30T17:00:00Z,18502,2602,14485,2064,43319,6263,18502
2006-06-30T18:00:00Z,18414,2601,14530,2021,43076,6264,18414
2006-06-30T19:00:00Z,18067,2555,14082,1950,41795,6148,18067
2006-06-30T20:00:00Z,17409,2459,13363,1859,39938,5901,17409
2006-06-30T21:00:00Z,16674,2350,12729,1807,38669,5682,16674
2006-06-30T22:00:00Z,16554,2318,12412,1801,37903,5646,16554
2006-06-30T23:00:00Z,15849,2210,11426,1716,35073,5301,15849
2006-07-01T00:00:00Z,14380,1991,10264,1572,31817,4830,14380
2006-07-01T01:00:00Z,13030,1794,9287,1467,29134,4421,13030
2006-07-01T02:00:00Z,12251,1659,8622,1374,27071,4100,12251
2006-07-01T03:00:00Z,11536,1574,8129,1311,25782,3957,11536
2006-07-01T04:00:00Z,11408,1528,7873,1288,24908,3829,11408
2006-07-01T05:00:00Z,11137,1504,7755,1261,24535,3775,11137
2006-07-01T06:00:00Z,11271,1510,7799,1293,24475,3805,11271
2006-07-01T07:00:00Z,11304,1525,7833,1303,24983,3831,11304
2006-07-01T08:00:00Z,11885,1603,8575,1356,27150,4147,11885
2006-07-01T09:00:00Z,12716,1787,9591,1479,30340,4547,12716
2006-07-01T10:00:00Z,13856,1964,10756,1611,33344,4920,13856
2006-07-01T11:00:00Z,14899,2107,11824,1722,35841,5235,14899
2006-07-01T12:00:00Z,15958,2232,12602,1771,37684,5471,15958
2006-07-01T13:00:00Z,16630,2338,13209,1833,39046,5660,16630
2006-07-01T14:00:00Z,17075,2432,13562,1874,39854,5815,17075
2006-07-01T15:00:00Z,17667,2529,13916,1907,40560,5943,17667
2006-07-01T16:00:00Z,18226,2601,14129,1947,41061,6042,18226
2006-07-01T17:00:00Z,18649,2642,14247,1976,41440,6155,18649
2006-07-01T18:00:00Z,18683,2664,14324,1988,41387,6190,18683
2006-07-01T19:00:00Z,18505,2625,13991,1984,40518,6104,18505
2006-07-01T20:00:00Z,17991,2543,13339,1940,38918,5925,17991
2006-07-01T21:00:00Z,17378,2451,12834,1913,38003,5732,17378
2006-07-01T22:00:00Z,17158,2405,12524,1908,37729,5706,17158
2006-07-01T23:00:00Z,16401,2305,11680,1837,35666,5404,16401
2006-07-02T00:00:00Z,15283,2083,10712,1723,32968,5021,15283
2006-07-02T01:00:00Z,14176,1980,9715,1622,30522,4626,14176
2006-07-02T02:00:00Z,13340,1837,8984,1529,28598,4328,13340
2006-07-02T03:00:00Z,12632,1762,8500,1479,27201,4166,12632
2006-07-02T04:00:00Z,12189,1688,8221,1451,26258,4039,12189
2006-07-02T05:00:00Z,11992,1659,8048,1416,25816,3956,11992
2006-07-02T06:00:00Z,12098,1642,8119,1403,25470,3986,12098
2006-07-02T07:00:00Z,11894,1630,8107,1417,25651,3967,11894
2006-07-02T08:00:00Z,12427,1701,8885,1485,27630,4290,12427
2006-07-02T09:00:00Z,13714,1889,10107,1594,30806,4717,13714
2006-07-02T10:00:00Z,14931,2081,11443,1751,34158,5295,14931
2006-07-02T11:00:00Z,15934,2226,12586,1879,37278,5732,15934
2006-07-02T12:00:00Z,16712,2380,13634,1994,39936,6086,16712
2006-07-02T13:00:00Z,17542,2514,14407,2024,41988,6342,17542
2006-07-02T14:00:00Z,17993,2588,15108,2078,43384,6559,17993
2006-07-02T15:00:00Z,18394,2647,15493,2077,44693,6571,18394
2006-07-02T16:00:00Z,18643,2686,15817,2098,45612,6502,18643
2006-07-02T17:00:00Z,18777,2728,16134,2134,45968,6476,18777
2006-07-02T18:00:00Z,18935,2723,15910,2135,45383,6427,18935
2006-07-02T19:00:00Z,18558,2678,15333,2079,43651,6224,18558
2006-07-02T20:00:00Z,18009,2577,14701,2055,41472,6017,18009
2006-07-02T21:00:00Z,17365,2503,14303,2027,39996,5880,17365
2006-07-02T22:00:00Z,17314,2462,13927,2048,39258,5914,17314
2006-07-02T23:00:00Z,16567,2361,13051,1990,37134,5590,16567
2006-07-03T00:00:00Z,15244,2180,11857,1882,34337,5118,15244
2006-07-03T01:00:00Z,14067,2011,10887,1732,31717,4747,14067
2006-07-03T02:00:00Z,13142,1869,10132,1606,29984,4491,13142
2006-07-03T03:00:00Z,12639,1805,9717,1551,28908,4330,12639
2006-07-03T04:00:00Z,12255,1743,9394,1497,28230,4223,12255
2006-07-03T05:00:00Z,12267,1719,9365,1488,28198,4207,12267
2006-07-03T06:00:00Z,12530,1750,9652,1525,29126,4319,12530
2006-07-03T07:00:00Z,12862,1811,9882,1589,30744,4537,12862
2006-07-03T08:00:00Z,13581,1915,10715,1682,33084,4825,13581
2006-07-03T09:00:00Z,14675,2024,11828,1820,35593,5227,14675
2006-07-03T10:00:00Z,15729,2182,12863,1954,38509,5612,15729
2006-07-03T11:00:00Z,16622,2296,13900,2077,41493,6023,16622
2006-07-03T12:00:00Z,17523,2396,14789,2168,44086,6276,17523
2006-07-03T13:00:00Z,17747,2526,15470,2239,45921,6426,17747
2006-07-03T14:00:00Z,18227,2674,15925,2284,47375,6576,18227
2006-07-03T15:00:00Z,18355,2784,16179,2317,48445,6710,18355
2006-07-03T16:00:00Z,18614,2850,16288,2338,49314,6730,18614
2006-07-03T17:00:00Z,18811,2838,16126,2326,49720,6778,18811
2006-07-03T18:00:00Z,18685,2824,15689,2284,49457,6752,18685
2006-07-03T19:00:00Z,18150,2751,15157,2197,48081,6578,18150
2006-07-03T20:00:00Z,17683,2665,14572,2100,46357,6335,17683
2006-07-03T21:00:00Z,17100,2546,14086,2057,45118,6136,17100
2006-07-03T22:00:00Z,16976,2488,13822,2026,44198,6034,16976
2006-07-03T23:00:00Z,16108,2357,12837,1928,41252,5728,16108
2006-07-04T00:00:00Z,15042,2188,11640,1808,38119,5276,15042
2006-07-04T01:00:00Z,13956,2015,10627,1690,34810,4904,13956
2006-07-04T02:00:00Z,12939,1881,9927,1593,32674,4617,12939
2006-07-04T03:00:00Z,12496,1803,9450,1502,31168,4410,12496
2006-07-04T04:00:00Z,12085,1743,9158,1478,30071,4245,12085
2006-07-04T05:00:00Z,11932,1699,9014,1469,29562,4190,11932
2006-07-04T06:00:00Z,11960,1699,9024,1488,29449,4204,11960
2006-07-04T07:00:00Z,11880,1694,9080,1482,29585,4165,11880
2006-07-04T08:00:00Z,12284,1718,9653,1504,31212,4424,12284
2006-07-04T09:00:00Z,13276,1805,10751,1574,33945,4861,13276
2006-07-04T10:00:00Z,14422,1934,12152,1646,37682,5396,14422
2006-07-04T11:00:00Z,15534,2032,13560,1708,41061,5794,15534
2006-07-04T12:00:00Z,16354,2107,14731,1726,43842,6082,16354
2006-07-04T13:00:00Z,16866,2137,15528,1759,45573,6176,16866
2006-07-04T14:00:00Z,17131,2132,16043,1777,46500,6177,17131
2006-07-04T15:00:00Z,17320,2148,16380,1830,46569,6141,17320
2006-07-04T16:00:00Z,17435,2215,16581,1820,45518,6066,17435
2006-07-04T17:00:00Z,17481,2262,16522,1838,44109,5972,17481
2006-07-04T18:00:00Z,17265,2281,15782,1835,42979,5899,17265
2006-07-04T19:00:00Z,16768,2221,15179,1803,41801,5756,16768
2006-07-04T20:00:00Z,16282,2157,14444,1756,40314,5635,16282
2006-07-04T21:00:00Z,15762,2098,13916,1732,39529,5515,15762
2006-07-04T22:00:00Z,15489,2068,13306,1742,38937,5424,15489
2006-07-04T23:00:00Z,14941,1998,12684,1718,37384,5264,14941
2006-07-05T00:00:00Z,14223,1916,11824,1643,35203,4982,14223
2006-07-05T01:00:00Z,13273,1754,10784,1554,32676,4635,13273
2006-07-05T02:00:00Z,12603,1645,10028,1475,30803,4391,12603
2006-07-05T03:00:00Z,12156,1561,9517,1430,29607,4309,12156
2006-07-05T04:00:00Z,11903,1542,9289,1398,29068,4239,11903
2006-07-05T05:00:00Z,11970,1529,9245,1407,29203,4252,11970
2006-07-05T06:00:00Z,12567,1592,9638,1461,30639,4436,12567
2006-07-05T07:00:00Z,13349,1725,10303,1591,33134,4809,13349
2006-07-05T08:00:00Z,14191,1875,10972,1709,36074,5136,14191
2006-07-05T09:00:00Z,14922,1996,11628,1790,37860,5450,14922
2006-07-05T10:00:00Z,15814,2070,12640,1878,39385,5728,15814
2006-07-05T11:00:00Z,16353,2156,13618,1969,41101,5963,16353
2006-07-05T12:00:00Z,16826,2223,14325,2061,42157,6128,16826
2006-07-05T13:00:00Z,17208,2261,14921,2129,42816,6207,17208
2006-07-05T14:00:00Z,17364,2309,15423,2173,43313,6270,17364
2006-07-05T15:00:00Z,17367,2325,15564,2205,43731,6356,17367
2006-07-05T16:00:00Z,17324,2343,15482,2204,43768,6385,17324
2006-07-05T17:00:00Z,17370,2351,15259,2178,43810,6361,17370
2006-07-05T18:00:00Z,17132,2324,14973,2130,43463,6266,17132
2006-07-05T19:00:00Z,16735,2271,14305,2021,42265,6196,16735
2006-07-05T20:00:00Z,16314,2192,13749,1943,41484,6031,16314
2006-07-05T21:00:00Z,15856,2097,13416,1842,41073,5918,15856
2006-07-05T22:00:00Z,15877,2086,12905,1827,40350,5790,15877
2006-07-05T23:00:00Z,15197,1989,11903,1686,37498,5438,15197
2006-07-06T00:00:00Z,13892,1799,10909,1533,34069,4943,13892
2006-07-06T01:00:00Z,12760,1634,9884,1437,31365,4507,12760
2006-07-06T02:00:00Z,12187,1532,9344,1355,29530,4274,12187
2006-07-06T03:00:00Z,11785,1477,8972,1309,28336,4146,11785
2006-07-06T04:00:00Z,11502,1451,8698,1299,27475,4063,11502
2006-07-06T05:00:00Z,11574,1459,8695,1299,27383,4095,11574
2006-07-06T06:00:00Z,11708,1529,9140,1358,28541,4246,11708
2006-07-06T07:00:00Z,12666,1622,9945,1442,30812,4487,12666
2006-07-06T08:00:00Z,13380,1765,10529,1551,33046,4767,13380
2006-07-06T09:00:00Z,14174,1909,11032,1667,34800,4990,14174
2006-07-06T10:00:00Z,14703,2014,11306,1722,35913,5212,14703
2006-07-06T11:00:00Z,15376,2110,11524,1806,36861,5408,15376
2006-07-06T12:00:00Z,15740,2165,11604,1844,37495,5526,15740
2006-07-06T13:00:00Z,16013,2206,11608,1837,37920,5608,16013
2006-07-06T14:00:00Z,16297,2246,11867,1848,38510,5684,16297
2006-07-06T15:00:00Z,16627,2263,12030,1883,39044,5687,16627
2006-07-06T16:00:00Z,16755,2284,12143,1891,39574,5735,16755
2006-07-06T17:00:00Z,16917,2313,12327,1850,40067,5748,16917
2006-07-06T18:00:00Z,16784,2298,12311,1825,40211,5716,16784
2006-07-06T19:00:00Z,16636,2261,12141,1776,39076,5688,16636
2006-07-06T20:00:00Z,16201,2200,11803,1723,37630,5566,16201
2006-07-06T21:00:00Z,15782,2123,11571,1707,36837,5472,15782
2006-07-06T22:00:00Z,15912,2134,11462,1712,36637,5526,15912
2006-07-06T23:00:00Z,15247,2031,10583,1613,33869,5161,15247
2006-07-07T00:00:00Z,13874,1825,9459,1500,30611,4649,13874
2006-07-07T01:00:00Z,12675,1663,8592,1401,27856,4253,12675
2006-07-07T02:00:00Z,11984,1555,7975,1357,26013,4065,11984
2006-07-07T03:00:00Z,11532,1513,7661,1293,24923,3973,11532
2006-07-07T04:00:00Z,11300,1470,7411,1257,24371,3902,11300
2006-07-07T05:00:00Z,11410,1476,7437,1268,24472,3918,11410
2006-07-07T06:00:00Z,11881,1542,7871,1316,25540,4098,11881
2006-07-07T07:00:00Z,12558,1645,8472,1381,27690,4353,12558
2006-07-07T08:00:00Z,13369,1780,9304,1494,30676,4682,13369
2006-07-07T09:00:00Z,14204,1922,9995,1623,33223,4962,14204
2006-07-07T10:00:00Z,14893,2020,10619,1710,35159,5183,14893
2006-07-07T11:00:00Z,15545,2123,11176,1785,36818,5372,15545
2006-07-07T12:00:00Z,15920,2165,11600,1859,37955,5529,15920
2006-07-07T13:00:00Z,16390,2220,11930,1902,38869,5654,16390
2006-07-07T14:00:00Z,16667,2264,12309,1918,39674,5680,16667
2006-07-07T15:00:00Z,16858,2302,12543,1945,40132,5793,16858
2006-07-07T16:00:00Z,17046,2330,12794,1935,40539,5840,17046
2006-07-07T17:00:00Z,17176,2339,12823,1938,40897,5856,17176
2006-07-07T18:00:00Z,17006,2324,12738,1922,40912,5867,17006
2006-07-07T19:00:00Z,16615,2280,12391,1863,39627,5821,16615
2006-07-07T20:00:00Z,16276,2187,11747,1788,38078,5616,16276
2006-07-07T21:00:00Z,15754,2132,11443,1731,37105,5421,15754
2006-07-07T22:00:00Z,15758,2111,11341,1737,36825,5472,15758
2006-07-07T23:00:00Z,14996,2026,10525,1655,34162,5133,14996
2006-07-08T00:00:00Z,13711,1823,9535,1544,31367,4722,13711
2006-07-08T01:00:00Z,12599,1695,8615,1435,28778,4275,12599
2006-07-08T02:00:00Z,11938,1564,8042,1346,26952,4021,11938
2006-07-08T03:00:00Z,11424,1488,7620,1279,25689,3891,11424
2006-07-08T04:00:00Z,11166,1448,7411,1254,24843,3793,11166
2006-07-08T05:00:00Z,11211,1406,7279,1253,24590,3775,11211
2006-07-08T06:00:00Z,11367,1448,7417,1286,24687,3806,11367
2006-07-08T07:00:00Z,11371,1464,7564,1277,25066,3850,11371
2006-07-08T08:00:00Z,11905,1537,8055,1344,27026,4096,11905
2006-07-08T09:00:00Z,12757,1691,8800,1425,29668,4377,12757
2006-07-08T10:00:00Z,13632,1831,9563,1529,32252,4718,13632
2006-07-08T11:00:00Z,14434,1955,10235,1627,34381,4972,14434
2006-07-08T12:00:00Z,15084,2035,10696,1716,35444,5234,15084
2006-07-08T13:00:00Z,15500,2071,11170,1743,36311,5339,15500
2006-07-08T14:00:00Z,15834,2103,11434,1789,36808,5355,15834
2006-07-08T15:00:00Z,16150,2176,11808,1818,37274,5499,16150
2006-07-08T16:00:00Z,16279,2185,12173,1838,37631,5588,16279
2006-07-08T17:00:00Z,16625,2237,12415,1849,37956,5636,16625
2006-07-08T18:00:00Z,16804,2236,12506,1836,37859,5621,16804
2006-07-08T19:00:00Z,16599,2212,12264,1816,37077,5572,16599
2006-07-08T20:00:00Z,16203,2156,11739,1770,36061,5438,16203
2006-07-08T21:00:00Z,15634,2085,11414,1758,36087,5342,15634
2006-07-08T22:00:00Z,15626,2075,11264,1756,36092,5363,15626
2006-07-08T23:00:00Z,15034,2003,10414,1693,34098,5093,15034
2006-07-09T00:00:00Z,13849,1834,9401,1560,31688,4666,13849
2006-07-09T01:00:00Z,12865,1673,8602,1475,29260,4284,12865
2006-07-09T02:00:00Z,12075,1564,8050,1382,27452,4032,12075
2006-07-09T03:00:00Z,11583,1481,7640,1337,26101,3851,11583
2006-07-09T04:00:00Z,11204,1450,7404,1285,25136,3752,11204
2006-07-09T05:00:00Z,10997,1431,7236,1256,24594,3693,10997
2006-07-09T06:00:00Z,11061,1441,7277,1251,24325,3739,11061
2006-07-09T07:00:00Z,11044,1447,7191,1259,24364,3656,11044
2006-07-09T08:00:00Z,11329,1503,7769,1300,26301,3932,11329
2006-07-09T09:00:00Z,12207,1604,8741,1388,29112,4265,12207
2006-07-09T10:00:00Z,12889,1722,9750,1470,32161,4645,12889
2006-07-09T11:00:00Z,13619,1817,10649,1569,34753,4955,13619
2006-07-09T12:00:00Z,14302,1906,11376,1614,36790,5194,14302
2006-07-09T13:00:00Z,14991,1997,11990,1729,38044,5405,14991
2006-07-09T14:00:00Z,15619,2073,12445,1780,38906,5537,15619
2006-07-09T15:00:00Z,16020,2118,12771,1827,39396,5561,16020
2006-07-09T16:00:00Z,16268,2164,12948,1847,39858,5640,16268
2006-07-09T17:00:00Z,16515,2224,13111,1876,40175,5698,16515
2006-07-09T18:00:00Z,16807,2282,13166,1869,40186,5782,16807
2006-07-09T19:00:00Z,16828,2282,12855,1850,39365,5677,16828
2006-07-09T20:00:00Z,16594,2262,12419,1811,38134,5548,16594
2006-07-09T21:00:00Z,16328,2208,12207,1794,37805,5504,16328
2006-07-09T22:00:00Z,16578,2250,12096,1813,37798,5589,16578
2006-07-09T23:00:00Z,15974,2181,11229,1768,35472,5249,15974
2006-07-10T00:00:00Z,14852,2020,10095,1656,32434,4801,14852
2006-07-10T01:00:00Z,13785,1848,9203,1545,29847,4430,13785
2006-07-10T02:00:00Z,13040,1746,8557,1476,28059,4243,13040
2006-07-10T03:00:00Z,12633,1676,8196,1424,27028,4146,12633
2006-07-10T04:00:00Z,12295,1647,8052,1386,26464,4041,12295
2006-07-10T05:00:00Z,12413,1653,8117,1433,26602,4051,12413
2006-07-10T06:00:00Z,13053,1763,8566,1498,28053,4269,13053
2006-07-10T07:00:00Z,13955,1897,9270,1552,30437,4594,13955
2006-07-10T08:00:00Z,14815,2083,10125,1676,33776,4995,14815
2006-07-10T09:00:00Z,15954,2248,11020,1764,36711,5284,15954
2006-07-10T10:00:00Z,16873,2429,11836,1936,39258,5674,16873
2006-07-10T11:00:00Z,17983,2580,12811,2051,41623,6021,17983
2006-07-10T12:00:00Z,19054,2729,13669,2120,43749,6302,19054
2006-07-10T13:00:00Z,19904,2875,14391,2220,45399,6546,19904
2006-07-10T14:00:00Z,20541,2966,14974,2262,46932,6747,20541
2006-07-10T15:00:00Z,20923,3063,15434,2295,47993,6857,20923
2006-07-10T16:00:00Z,21032,3120,15715,2237,48516,6881,21032
2006-07-10T17:00:00Z,21010,3119,15846,2198,48774,6915,21010
2006-07-10T18:00:00Z,20876,3105,15941,2163,48679,6905,20876
2006-07-10T19:00:00Z,20439,3033,15626,2166,47404,6801,20439
2006-07-10T20:00:00Z,19828,2927,15055,2120,45776,6694,19828
2006-07-10T21:00:00Z,19340,2836,14643,2087,45124,6572,19340
2006-07-10T22:00:00Z,19226,2817,14241,2081,44394,6546,19226
2006-07-10T23:00:00Z,18118,2654,13046,1964,40953,6102,18118
2006-07-11T00:00:00Z,16529,2386,11679,1830,37166,5520,16529
2006-07-11T01:00:00Z,15180,2184,10578,1708,34102,5068,15180
2006-07-11T02:00:00Z,14243,2029,9914,1622,32034,4787,14243
2006-07-11T03:00:00Z,13661,1933,9448,1566,30710,4606,13661
2006-07-11T04:00:00Z,13295,1875,9167,1524,29921,4533,13295
2006-07-11T05:00:00Z,13262,1879,9199,1545,30040,4569,13262
2006-07-11T06:00:00Z,13717,1966,9621,1592,31379,4770,13717
2006-07-11T07:00:00Z,14646,2118,10302,1685,33861,5070,14646
2006-07-11T08:00:00Z,15575,2263,11248,1861,37373,5475,15575
2006-07-11T09:00:00Z,16552,2389,12169,1992,40512,5850,16552
2006-07-11T10:00:00Z,17354,2528,13165,2142,43512,6257,17354
2006-07-11T11:00:00Z,18317,2621,14237,2270,46349,6642,18317
2006-07-11T12:00:00Z,18934,2651,15125,2351,48959,6959,18934
2006-07-11T13:00:00Z,19300,2653,15856,2420,50937,7205,19300
2006-07-11T14:00:00Z,19639,2627,16374,2506,52290,7351,19639
2006-07-11T15:00:00Z,19660,2585,16584,2533,53262,7487,19660
2006-07-11T16:00:00Z,19420,2549,16578,2566,53723,7559,19420
2006-07-11T17:00:00Z,19240,2541,16662,2519,53692,7570,19240
2006-07-11T18:00:00Z,19021,2541,16593,2473,53377,7415,19021
2006-07-11T19:00:00Z,18672,2537,16441,2390,52159,7269,18672
2006-07-11T20:00:00Z,18372,2520,15829,2303,50529,7075,18372
2006-07-11T21:00:00Z,18229,2479,15484,2258,49636,6948,18229
2006-07-11T22:00:00Z,18289,2502,15127,2234,48597,6883,18289
2006-07-11T23:00:00Z,17513,2418,13874,2089,44820,6370,17513
